,student_id,kc_id,probe_id,kc_appearance_count,answer
2701,student_51,kc_5,kc_5_probe_0,6,0
2702,student_51,kc_5,kc_5_probe_0,7,0
2703,student_51,kc_5,kc_5_probe_2,8,1
2704,student_51,kc_5,kc_5_probe_2,9,1
2705,student_51,kc_5,kc_5_probe_2,10,1
2706,student_51,kc_6,kc_6_probe_0,0,1
2707,student_51,kc_6,kc_6_probe_2,1,1
2708,student_51,kc_6,kc_6_probe_2,2,1
2709,student_51,kc_7,kc_7_probe_1,0,0
2710,student_51,kc_7,kc_7_probe_1,1,1
2711,student_51,kc_7,kc_7_probe_1,2,1
2712,student_51,kc_7,kc_7_probe_1,3,1
2713,student_51,kc_8,kc_8_probe_0,0,1
2714,student_51,kc_8,kc_8_probe_1,1,1
2715,student_51,kc_8,kc_8_probe_0,2,1
2716,student_51,kc_9,kc_9_probe_2,0,0
2717,student_51,kc_9,kc_9_probe_2,1,1
2718,student_51,kc_9,kc_9_probe_0,2,1
2719,student_51,kc_9,kc_9_probe_1,3,1
2720,student_52,kc_0,kc_0_probe_1,0,0
2721,student_52,kc_0,kc_0_probe_2,1,1
2722,student_52,kc_0,kc_0_probe_0,2,1
2723,student_52,kc_0,kc_0_probe_2,3,1
2724,student_52,kc_1,kc_1_probe_0,0,1
2725,student_52,kc_1,kc_1_probe_1,1,1
2726,student_52,kc_1,kc_1_probe_1,2,1
2727,student_52,kc_2,kc_2_probe_2,0,0
2728,student_52,kc_2,kc_2_probe_0,1,1
2729,student_52,kc_2,kc_2_probe_0,2,1
2730,student_52,kc_2,kc_2_probe_0,3,1
2731,student_52,kc_3,kc_3_probe_1,0,0
2732,student_52,kc_3,kc_3_probe_1,1,1
2733,student_52,kc_3,kc_3_probe_0,2,0
2734,student_52,kc_3,kc_3_probe_1,3,1
2735,student_52,kc_3,kc_3_probe_1,4,1
2736,student_52,kc_4,kc_4_probe_1,0,0
2737,student_52,kc_4,kc_4_probe_0,1,0
2738,student_52,kc_4,kc_4_probe_0,2,0
2739,student_52,kc_4,kc_4_probe_0,3,0
2740,student_52,kc_4,kc_4_probe_0,4,0
2741,student_52,kc_4,kc_4_probe_0,5,1
2742,student_52,kc_4,kc_4_probe_2,6,0
2743,student_52,kc_4,kc_4_probe_2,7,1
2744,student_52,kc_4,kc_4_probe_0,8,0
2745,student_52,kc_4,kc_4_probe_0,9,0
2746,student_52,kc_4,kc_4_probe_0,10,1
2747,student_52,kc_5,kc_5_probe_2,0,0
2748,student_52,kc_5,kc_5_probe_2,1,0
2749,student_52,kc_5,kc_5_probe_2,2,0
2750,student_52,kc_5,kc_5_probe_2,3,0
2751,student_52,kc_5,kc_5_probe_1,4,0
2752,student_52,kc_5,kc_5_probe_2,5,0
2753,student_52,kc_5,kc_5_probe_0,6,0
2754,student_52,kc_5,kc_5_probe_2,7,0
2755,student_52,kc_5,kc_5_probe_0,8,0
2756,student_52,kc_5,kc_5_probe_1,9,1
2757,student_52,kc_5,kc_5_probe_0,10,1
2758,student_52,kc_5,kc_5_probe_2,11,0
2759,student_52,kc_5,kc_5_probe_2,12,1
2760,student_52,kc_6,kc_6_probe_2,0,1
2761,student_52,kc_6,kc_6_probe_1,1,1
2762,student_52,kc_6,kc_6_probe_2,2,0
2763,student_52,kc_6,kc_6_probe_2,3,1
2764,student_52,kc_7,kc_7_probe_0,0,0
2765,student_52,kc_7,kc_7_probe_2,1,1
2766,student_52,kc_7,kc_7_probe_0,2,1
2767,student_52,kc_7,kc_7_probe_2,3,0
2768,student_52,kc_7,kc_7_probe_0,4,1
2769,student_52,kc_8,kc_8_probe_0,0,1
2770,student_52,kc_8,kc_8_probe_1,1,0
2771,student_52,kc_8,kc_8_probe_2,2,0
2772,student_52,kc_8,kc_8_probe_0,3,1
2773,student_52,kc_8,kc_8_probe_2,4,1
2774,student_52,kc_9,kc_9_probe_2,0,1
2775,student_52,kc_9,kc_9_probe_0,1,1
2776,student_52,kc_9,kc_9_probe_1,2,0
2777,student_52,kc_9,kc_9_probe_0,3,1
2778,student_53,kc_0,kc_0_probe_0,0,1
2779,student_53,kc_0,kc_0_probe_2,1,1
2780,student_53,kc_0,kc_0_probe_0,2,0
2781,student_53,kc_0,kc_0_probe_2,3,0
2782,student_53,kc_0,kc_0_probe_1,4,1
2783,student_53,kc_1,kc_1_probe_0,0,1
2784,student_53,kc_1,kc_1_probe_0,1,1
2785,student_53,kc_1,kc_1_probe_2,2,1
2786,student_53,kc_2,kc_2_probe_2,0,0
2787,student_53,kc_2,kc_2_probe_2,1,0
2788,student_53,kc_2,kc_2_probe_0,2,0
2789,student_53,kc_2,kc_2_probe_0,3,0
2790,student_53,kc_2,kc_2_probe_0,4,0
2791,student_53,kc_2,kc_2_probe_1,5,1
2792,student_53,kc_2,kc_2_probe_2,6,1
2793,student_53,kc_2,kc_2_probe_1,7,1
2794,student_53,kc_3,kc_3_probe_0,0,0
2795,student_53,kc_3,kc_3_probe_2,1,0
2796,student_53,kc_3,kc_3_probe_0,2,0
2797,student_53,kc_3,kc_3_probe_2,3,1
2798,student_53,kc_3,kc_3_probe_0,4,1
2799,student_53,kc_3,kc_3_probe_1,5,1
2800,student_53,kc_4,kc_4_probe_2,0,1
2801,student_53,kc_4,kc_4_probe_0,1,1
2802,student_53,kc_4,kc_4_probe_1,2,1
2803,student_53,kc_5,kc_5_probe_2,0,0
2804,student_53,kc_5,kc_5_probe_2,1,0
2805,student_53,kc_5,kc_5_probe_0,2,0
2806,student_53,kc_5,kc_5_probe_2,3,1
2807,student_53,kc_5,kc_5_probe_0,4,1
2808,student_53,kc_5,kc_5_probe_1,5,0
2809,student_53,kc_5,kc_5_probe_1,6,1
2810,student_53,kc_6,kc_6_probe_0,0,1
2811,student_53,kc_6,kc_6_probe_1,1,0
2812,student_53,kc_6,kc_6_probe_1,2,1
2813,student_53,kc_6,kc_6_probe_2,3,1
2814,student_53,kc_7,kc_7_probe_1,0,0
2815,student_53,kc_7,kc_7_probe_1,1,1
2816,student_53,kc_7,kc_7_probe_0,2,1
2817,student_53,kc_7,kc_7_probe_0,3,1
2818,student_53,kc_8,kc_8_probe_1,0,0
2819,student_53,kc_8,kc_8_probe_1,1,0
2820,student_53,kc_8,kc_8_probe_2,2,0
2821,student_53,kc_8,kc_8_probe_0,3,0
2822,student_53,kc_8,kc_8_probe_0,4,0
2823,student_53,kc_8,kc_8_probe_0,5,0
2824,student_53,kc_8,kc_8_probe_2,6,0
2825,student_53,kc_8,kc_8_probe_1,7,0
2826,student_53,kc_8,kc_8_probe_2,8,0
2827,student_53,kc_8,kc_8_probe_1,9,1
2828,student_53,kc_8,kc_8_probe_0,10,1
2829,student_53,kc_8,kc_8_probe_0,11,1
2830,student_53,kc_9,kc_9_probe_0,0,1
2831,student_53,kc_9,kc_9_probe_2,1,0
2832,student_53,kc_9,kc_9_probe_2,2,0
2833,student_53,kc_9,kc_9_probe_0,3,1
2834,student_53,kc_9,kc_9_probe_0,4,1
2835,student_54,kc_0,kc_0_probe_1,0,0
2836,student_54,kc_0,kc_0_probe_2,1,1
2837,student_54,kc_0,kc_0_probe_1,2,0
2838,student_54,kc_0,kc_0_probe_0,3,1
2839,student_54,kc_0,kc_0_probe_0,4,1
2840,student_54,kc_1,kc_1_probe_1,0,1
2841,student_54,kc_1,kc_1_probe_1,1,1
2842,student_54,kc_1,kc_1_probe_2,2,1
2843,student_54,kc_2,kc_2_probe_1,0,1
2844,student_54,kc_2,kc_2_probe_0,1,1
2845,student_54,kc_2,kc_2_probe_1,2,1
2846,student_54,kc_3,kc_3_probe_1,0,1
2847,student_54,kc_3,kc_3_probe_1,1,1
2848,student_54,kc_3,kc_3_probe_2,2,1
2849,student_54,kc_4,kc_4_probe_1,0,0
2850,student_54,kc_4,kc_4_probe_1,1,0
2851,student_54,kc_4,kc_4_probe_1,2,0
2852,student_54,kc_4,kc_4_probe_2,3,0
2853,student_54,kc_4,kc_4_probe_1,4,1
2854,student_54,kc_4,kc_4_probe_2,5,0
2855,student_54,kc_4,kc_4_probe_0,6,1
2856,student_54,kc_4,kc_4_probe_0,7,1
2857,student_54,kc_5,kc_5_probe_2,0,0
2858,student_54,kc_5,kc_5_probe_0,1,1
2859,student_54,kc_5,kc_5_probe_1,2,1
2860,student_54,kc_5,kc_5_probe_2,3,1
2861,student_54,kc_6,kc_6_probe_0,0,1
2862,student_54,kc_6,kc_6_probe_0,1,1
2863,student_54,kc_6,kc_6_probe_0,2,1
2864,student_54,kc_7,kc_7_probe_1,0,0
2865,student_54,kc_7,kc_7_probe_2,1,0
2866,student_54,kc_7,kc_7_probe_2,2,0
2867,student_54,kc_7,kc_7_probe_0,3,0
2868,student_54,kc_7,kc_7_probe_1,4,0
2869,student_54,kc_7,kc_7_probe_1,5,1
2870,student_54,kc_7,kc_7_probe_1,6,1
2871,student_54,kc_7,kc_7_probe_0,7,1
2872,student_54,kc_8,kc_8_probe_2,0,0
2873,student_54,kc_8,kc_8_probe_1,1,0
2874,student_54,kc_8,kc_8_probe_2,2,0
2875,student_54,kc_8,kc_8_probe_2,3,0
2876,student_54,kc_8,kc_8_probe_1,4,0
2877,student_54,kc_8,kc_8_probe_2,5,0
2878,student_54,kc_8,kc_8_probe_2,6,0
2879,student_54,kc_8,kc_8_probe_1,7,0
2880,student_54,kc_8,kc_8_probe_0,8,0
2881,student_54,kc_8,kc_8_probe_1,9,0
2882,student_54,kc_8,kc_8_probe_1,10,0
2883,student_54,kc_8,kc_8_probe_0,11,0
2884,student_54,kc_8,kc_8_probe_1,12,0
2885,student_54,kc_8,kc_8_probe_2,13,0
2886,student_54,kc_8,kc_8_probe_2,14,0
2887,student_54,kc_8,kc_8_probe_0,15,0
2888,student_54,kc_8,kc_8_probe_1,16,0
2889,student_54,kc_8,kc_8_probe_2,17,1
2890,student_54,kc_8,kc_8_probe_0,18,1
2891,student_54,kc_8,kc_8_probe_2,19,1
2892,student_54,kc_9,kc_9_probe_0,0,0
2893,student_54,kc_9,kc_9_probe_0,1,1
2894,student_54,kc_9,kc_9_probe_0,2,0
2895,student_54,kc_9,kc_9_probe_1,3,1
2896,student_54,kc_9,kc_9_probe_0,4,0
2897,student_54,kc_9,kc_9_probe_0,5,1
2898,student_55,kc_0,kc_0_probe_0,0,0
2899,student_55,kc_0,kc_0_probe_0,1,0
2900,student_55,kc_0,kc_0_probe_1,2,0
2901,student_55,kc_0,kc_0_probe_1,3,1
2902,student_55,kc_0,kc_0_probe_0,4,0
2903,student_55,kc_0,kc_0_probe_2,5,0
2904,student_55,kc_0,kc_0_probe_0,6,1
2905,student_55,kc_0,kc_0_probe_0,7,1
2906,student_55,kc_1,kc_1_probe_2,0,0
2907,student_55,kc_1,kc_1_probe_1,1,1
2908,student_55,kc_1,kc_1_probe_1,2,1
2909,student_55,kc_1,kc_1_probe_1,3,0
2910,student_55,kc_1,kc_1_probe_2,4,1
2911,student_55,kc_2,kc_2_probe_2,0,0
2912,student_55,kc_2,kc_2_probe_1,1,0
2913,student_55,kc_2,kc_2_probe_1,2,1
2914,student_55,kc_2,kc_2_probe_2,3,1
2915,student_55,kc_2,kc_2_probe_0,4,1
2916,student_55,kc_3,kc_3_probe_1,0,1
2917,student_55,kc_3,kc_3_probe_1,1,0
2918,student_55,kc_3,kc_3_probe_0,2,0
2919,student_55,kc_3,kc_3_probe_2,3,1
2920,student_55,kc_3,kc_3_probe_1,4,1
2921,student_55,kc_4,kc_4_probe_2,0,0
2922,student_55,kc_4,kc_4_probe_1,1,0
2923,student_55,kc_4,kc_4_probe_2,2,0
2924,student_55,kc_4,kc_4_probe_2,3,0
2925,student_55,kc_4,kc_4_probe_1,4,0
2926,student_55,kc_4,kc_4_probe_0,5,0
2927,student_55,kc_4,kc_4_probe_0,6,0
2928,student_55,kc_4,kc_4_probe_0,7,0
2929,student_55,kc_4,kc_4_probe_1,8,0
2930,student_55,kc_4,kc_4_probe_0,9,0
2931,student_55,kc_4,kc_4_probe_2,10,1
2932,student_55,kc_4,kc_4_probe_0,11,1
2933,student_55,kc_4,kc_4_probe_0,12,0
2934,student_55,kc_4,kc_4_probe_1,13,1
2935,student_55,kc_5,kc_5_probe_2,0,0
2936,student_55,kc_5,kc_5_probe_0,1,0
2937,student_55,kc_5,kc_5_probe_2,2,0
2938,student_55,kc_5,kc_5_probe_2,3,0
2939,student_55,kc_5,kc_5_probe_0,4,1
2940,student_55,kc_5,kc_5_probe_2,5,1
2941,student_55,kc_5,kc_5_probe_1,6,1
2942,student_55,kc_6,kc_6_probe_2,0,0
2943,student_55,kc_6,kc_6_probe_0,1,1
2944,student_55,kc_6,kc_6_probe_2,2,1
2945,student_55,kc_6,kc_6_probe_2,3,1
2946,student_55,kc_7,kc_7_probe_2,0,0
2947,student_55,kc_7,kc_7_probe_1,1,1
2948,student_55,kc_7,kc_7_probe_0,2,1
2949,student_55,kc_7,kc_7_probe_0,3,1
2950,student_55,kc_8,kc_8_probe_0,0,0
2951,student_55,kc_8,kc_8_probe_0,1,0
2952,student_55,kc_8,kc_8_probe_0,2,0
2953,student_55,kc_8,kc_8_probe_0,3,0
2954,student_55,kc_8,kc_8_probe_1,4,0
2955,student_55,kc_8,kc_8_probe_0,5,0
2956,student_55,kc_8,kc_8_probe_2,6,0
2957,student_55,kc_8,kc_8_probe_1,7,0
2958,student_55,kc_8,kc_8_probe_0,8,0
2959,student_55,kc_8,kc_8_probe_1,9,0
2960,student_55,kc_8,kc_8_probe_0,10,0
2961,student_55,kc_8,kc_8_probe_2,11,0
2962,student_55,kc_8,kc_8_probe_0,12,0
2963,student_55,kc_8,kc_8_probe_1,13,0
2964,student_55,kc_8,kc_8_probe_1,14,0
2965,student_55,kc_8,kc_8_probe_2,15,0
2966,student_55,kc_8,kc_8_probe_1,16,0
2967,student_55,kc_8,kc_8_probe_0,17,0
2968,student_55,kc_8,kc_8_probe_2,18,0
2969,student_55,kc_8,kc_8_probe_1,19,0
2970,student_55,kc_8,kc_8_probe_0,20,0
2971,student_55,kc_8,kc_8_probe_2,21,0
2972,student_55,kc_8,kc_8_probe_2,22,0
2973,student_55,kc_8,kc_8_probe_2,23,0
2974,student_55,kc_8,kc_8_probe_1,24,0
2975,student_55,kc_8,kc_8_probe_0,25,1
2976,student_55,kc_8,kc_8_probe_1,26,0
2977,student_55,kc_8,kc_8_probe_0,27,1
2978,student_55,kc_8,kc_8_probe_1,28,1
2979,student_55,kc_9,kc_9_probe_2,0,1
2980,student_55,kc_9,kc_9_probe_2,1,1
2981,student_55,kc_9,kc_9_probe_2,2,1
2982,student_56,kc_0,kc_0_probe_2,0,1
2983,student_56,kc_0,kc_0_probe_1,1,1
2984,student_56,kc_0,kc_0_probe_0,2,1
2985,student_56,kc_1,kc_1_probe_0,0,1
2986,student_56,kc_1,kc_1_probe_0,1,0
2987,student_56,kc_1,kc_1_probe_2,2,0
2988,student_56,kc_1,kc_1_probe_2,3,0
2989,student_56,kc_1,kc_1_probe_2,4,0
2990,student_56,kc_1,kc_1_probe_1,5,0
2991,student_56,kc_1,kc_1_probe_0,6,1
2992,student_56,kc_1,kc_1_probe_1,7,1
2993,student_56,kc_2,kc_2_probe_2,0,0
2994,student_56,kc_2,kc_2_probe_2,1,1
2995,student_56,kc_2,kc_2_probe_0,2,1
2996,student_56,kc_2,kc_2_probe_2,3,1
2997,student_56,kc_3,kc_3_probe_2,0,1
2998,student_56,kc_3,kc_3_probe_2,1,1
2999,student_56,kc_3,kc_3_probe_0,2,1
3000,student_56,kc_4,kc_4_probe_1,0,1
3001,student_56,kc_4,kc_4_probe_1,1,0
3002,student_56,kc_4,kc_4_probe_1,2,1
3003,student_56,kc_4,kc_4_probe_0,3,1
3004,student_56,kc_5,kc_5_probe_1,0,0
3005,student_56,kc_5,kc_5_probe_1,1,1
3006,student_56,kc_5,kc_5_probe_0,2,0
3007,student_56,kc_5,kc_5_probe_0,3,0
3008,student_56,kc_5,kc_5_probe_2,4,0
3009,student_56,kc_5,kc_5_probe_1,5,0
3010,student_56,kc_5,kc_5_probe_2,6,0
3011,student_56,kc_5,kc_5_probe_0,7,0
3012,student_56,kc_5,kc_5_probe_2,8,0
3013,student_56,kc_5,kc_5_probe_0,9,0
3014,student_56,kc_5,kc_5_probe_1,10,1
3015,student_56,kc_5,kc_5_probe_1,11,1
3016,student_56,kc_6,kc_6_probe_0,0,1
3017,student_56,kc_6,kc_6_probe_0,1,1
3018,student_56,kc_6,kc_6_probe_2,2,1
3019,student_56,kc_7,kc_7_probe_0,0,1
3020,student_56,kc_7,kc_7_probe_1,1,1
3021,student_56,kc_7,kc_7_probe_1,2,1
3022,student_56,kc_8,kc_8_probe_1,0,0
3023,student_56,kc_8,kc_8_probe_1,1,0
3024,student_56,kc_8,kc_8_probe_0,2,0
3025,student_56,kc_8,kc_8_probe_0,3,0
3026,student_56,kc_8,kc_8_probe_0,4,0
3027,student_56,kc_8,kc_8_probe_1,5,0
3028,student_56,kc_8,kc_8_probe_1,6,1
3029,student_56,kc_8,kc_8_probe_1,7,0
3030,student_56,kc_8,kc_8_probe_2,8,1
3031,student_56,kc_8,kc_8_probe_2,9,1
3032,student_56,kc_9,kc_9_probe_2,0,0
3033,student_56,kc_9,kc_9_probe_2,1,1
3034,student_56,kc_9,kc_9_probe_2,2,1
3035,student_56,kc_9,kc_9_probe_1,3,1
3036,student_57,kc_0,kc_0_probe_1,0,0
3037,student_57,kc_0,kc_0_probe_0,1,0
3038,student_57,kc_0,kc_0_probe_1,2,1
3039,student_57,kc_0,kc_0_probe_1,3,1
3040,student_57,kc_0,kc_0_probe_2,4,1
3041,student_57,kc_1,kc_1_probe_2,0,0
3042,student_57,kc_1,kc_1_probe_0,1,0
3043,student_57,kc_1,kc_1_probe_0,2,0
3044,student_57,kc_1,kc_1_probe_0,3,0
3045,student_57,kc_1,kc_1_probe_2,4,0
3046,student_57,kc_1,kc_1_probe_1,5,0
3047,student_57,kc_1,kc_1_probe_0,6,0
3048,student_57,kc_1,kc_1_probe_2,7,0
3049,student_57,kc_1,kc_1_probe_2,8,1
3050,student_57,kc_1,kc_1_probe_2,9,1
3051,student_57,kc_1,kc_1_probe_1,10,1
3052,student_57,kc_2,kc_2_probe_0,0,0
3053,student_57,kc_2,kc_2_probe_0,1,1
3054,student_57,kc_2,kc_2_probe_2,2,1
3055,student_57,kc_2,kc_2_probe_1,3,1
3056,student_57,kc_3,kc_3_probe_1,0,0
3057,student_57,kc_3,kc_3_probe_1,1,0
3058,student_57,kc_3,kc_3_probe_1,2,0
3059,student_57,kc_3,kc_3_probe_2,3,1
3060,student_57,kc_3,kc_3_probe_2,4,0
3061,student_57,kc_3,kc_3_probe_0,5,1
3062,student_57,kc_3,kc_3_probe_0,6,1
3063,student_57,kc_4,kc_4_probe_2,0,0
3064,student_57,kc_4,kc_4_probe_1,1,0
3065,student_57,kc_4,kc_4_probe_2,2,0
3066,student_57,kc_4,kc_4_probe_0,3,0
3067,student_57,kc_4,kc_4_probe_2,4,1
3068,student_57,kc_4,kc_4_probe_1,5,1
3069,student_57,kc_4,kc_4_probe_2,6,1
3070,student_57,kc_5,kc_5_probe_0,0,1
3071,student_57,kc_5,kc_5_probe_2,1,1
3072,student_57,kc_5,kc_5_probe_1,2,0
3073,student_57,kc_5,kc_5_probe_2,3,0
3074,student_57,kc_5,kc_5_probe_1,4,0
3075,student_57,kc_5,kc_5_probe_2,5,0
3076,student_57,kc_5,kc_5_probe_1,6,0
3077,student_57,kc_5,kc_5_probe_1,7,0
3078,student_57,kc_5,kc_5_probe_1,8,0
3079,student_57,kc_5,kc_5_probe_1,9,0
3080,student_57,kc_5,kc_5_probe_0,10,0
3081,student_57,kc_5,kc_5_probe_0,11,0
3082,student_57,kc_5,kc_5_probe_0,12,0
3083,student_57,kc_5,kc_5_probe_1,13,0
3084,student_57,kc_5,kc_5_probe_0,14,0
3085,student_57,kc_5,kc_5_probe_1,15,1
3086,student_57,kc_6,kc_6_probe_2,0,0
3087,student_57,kc_6,kc_6_probe_2,1,0
3088,student_57,kc_6,kc_6_probe_1,2,0
3089,student_57,kc_6,kc_6_probe_0,3,0
3090,student_57,kc_6,kc_6_probe_2,4,1
3091,student_57,kc_6,kc_6_probe_0,5,1
3092,student_57,kc_6,kc_6_probe_1,6,1
3093,student_57,kc_7,kc_7_probe_1,0,0
3094,student_57,kc_7,kc_7_probe_2,1,1
3095,student_57,kc_7,kc_7_probe_0,2,1
3096,student_57,kc_7,kc_7_probe_1,3,1
3097,student_57,kc_8,kc_8_probe_2,0,0
3098,student_57,kc_8,kc_8_probe_2,1,0
3099,student_57,kc_8,kc_8_probe_0,2,0
3100,student_57,kc_8,kc_8_probe_2,3,0
3101,student_57,kc_8,kc_8_probe_2,4,1
3102,student_57,kc_8,kc_8_probe_2,5,1
3103,student_57,kc_8,kc_8_probe_2,6,0
3104,student_57,kc_8,kc_8_probe_2,7,1
3105,student_57,kc_9,kc_9_probe_0,0,0
3106,student_57,kc_9,kc_9_probe_1,1,1
3107,student_57,kc_9,kc_9_probe_2,2,1
3108,student_57,kc_9,kc_9_probe_2,3,1
3109,student_58,kc_0,kc_0_probe_1,0,0
3110,student_58,kc_0,kc_0_probe_2,1,1
3111,student_58,kc_0,kc_0_probe_2,2,0
3112,student_58,kc_0,kc_0_probe_2,3,1
3113,student_58,kc_0,kc_0_probe_2,4,1
3114,student_58,kc_1,kc_1_probe_2,0,0
3115,student_58,kc_1,kc_1_probe_2,1,1
3116,student_58,kc_1,kc_1_probe_0,2,0
3117,student_58,kc_1,kc_1_probe_2,3,1
3118,student_58,kc_1,kc_1_probe_0,4,1
3119,student_58,kc_2,kc_2_probe_2,0,0
3120,student_58,kc_2,kc_2_probe_0,1,1
3121,student_58,kc_2,kc_2_probe_1,2,1
3122,student_58,kc_2,kc_2_probe_0,3,0
3123,student_58,kc_2,kc_2_probe_1,4,1
3124,student_58,kc_3,kc_3_probe_2,0,1
3125,student_58,kc_3,kc_3_probe_0,1,0
3126,student_58,kc_3,kc_3_probe_1,2,1
3127,student_58,kc_3,kc_3_probe_2,3,1
3128,student_58,kc_4,kc_4_probe_0,0,1
3129,student_58,kc_4,kc_4_probe_1,1,1
3130,student_58,kc_4,kc_4_probe_2,2,1
3131,student_58,kc_5,kc_5_probe_0,0,0
3132,student_58,kc_5,kc_5_probe_2,1,0
3133,student_58,kc_5,kc_5_probe_1,2,0
3134,student_58,kc_5,kc_5_probe_1,3,0
3135,student_58,kc_5,kc_5_probe_0,4,0
3136,student_58,kc_5,kc_5_probe_1,5,1
3137,student_58,kc_5,kc_5_probe_2,6,0
3138,student_58,kc_5,kc_5_probe_1,7,0
3139,student_58,kc_5,kc_5_probe_0,8,1
3140,student_58,kc_5,kc_5_probe_2,9,1
3141,student_58,kc_6,kc_6_probe_2,0,0
3142,student_58,kc_6,kc_6_probe_0,1,1
3143,student_58,kc_6,kc_6_probe_2,2,1
3144,student_58,kc_6,kc_6_probe_0,3,0
3145,student_58,kc_6,kc_6_probe_1,4,0
3146,student_58,kc_6,kc_6_probe_1,5,0
3147,student_58,kc_6,kc_6_probe_0,6,1
3148,student_58,kc_7,kc_7_probe_2,0,0
3149,student_58,kc_7,kc_7_probe_1,1,0
3150,student_58,kc_7,kc_7_probe_2,2,1
3151,student_58,kc_7,kc_7_probe_2,3,1
3152,student_58,kc_7,kc_7_probe_0,4,1
3153,student_58,kc_8,kc_8_probe_0,0,0
3154,student_58,kc_8,kc_8_probe_2,1,1
3155,student_58,kc_8,kc_8_probe_2,2,0
3156,student_58,kc_8,kc_8_probe_0,3,0
3157,student_58,kc_8,kc_8_probe_2,4,0
3158,student_58,kc_8,kc_8_probe_1,5,0
3159,student_58,kc_8,kc_8_probe_2,6,0
3160,student_58,kc_8,kc_8_probe_1,7,0
3161,student_58,kc_8,kc_8_probe_1,8,1
3162,student_58,kc_8,kc_8_probe_2,9,0
3163,student_58,kc_8,kc_8_probe_0,10,0
3164,student_58,kc_8,kc_8_probe_0,11,0
3165,student_58,kc_8,kc_8_probe_2,12,0
3166,student_58,kc_8,kc_8_probe_0,13,0
3167,student_58,kc_8,kc_8_probe_2,14,1
3168,student_58,kc_9,kc_9_probe_1,0,0
3169,student_58,kc_9,kc_9_probe_1,1,0
3170,student_58,kc_9,kc_9_probe_2,2,0
3171,student_58,kc_9,kc_9_probe_0,3,1
3172,student_58,kc_9,kc_9_probe_1,4,1
3173,student_58,kc_9,kc_9_probe_0,5,1
3174,student_59,kc_0,kc_0_probe_0,0,0
3175,student_59,kc_0,kc_0_probe_2,1,1
3176,student_59,kc_0,kc_0_probe_0,2,0
3177,student_59,kc_0,kc_0_probe_1,3,1
3178,student_59,kc_0,kc_0_probe_1,4,1
3179,student_59,kc_1,kc_1_probe_0,0,1
3180,student_59,kc_1,kc_1_probe_2,1,1
3181,student_59,kc_1,kc_1_probe_1,2,1
3182,student_59,kc_2,kc_2_probe_2,0,1
3183,student_59,kc_2,kc_2_probe_0,1,1
3184,student_59,kc_2,kc_2_probe_2,2,1
3185,student_59,kc_3,kc_3_probe_0,0,0
3186,student_59,kc_3,kc_3_probe_0,1,0
3187,student_59,kc_3,kc_3_probe_1,2,1
3188,student_59,kc_3,kc_3_probe_0,3,0
3189,student_59,kc_3,kc_3_probe_2,4,0
3190,student_59,kc_3,kc_3_probe_2,5,1
3191,student_59,kc_3,kc_3_probe_1,6,1
3192,student_59,kc_4,kc_4_probe_0,0,0
3193,student_59,kc_4,kc_4_probe_2,1,1
3194,student_59,kc_4,kc_4_probe_1,2,0
3195,student_59,kc_4,kc_4_probe_2,3,1
3196,student_59,kc_4,kc_4_probe_2,4,1
3197,student_59,kc_5,kc_5_probe_2,0,1
3198,student_59,kc_5,kc_5_probe_0,1,0
3199,student_59,kc_5,kc_5_probe_0,2,1
3200,student_59,kc_5,kc_5_probe_0,3,1
3201,student_59,kc_6,kc_6_probe_0,0,0
3202,student_59,kc_6,kc_6_probe_1,1,1
3203,student_59,kc_6,kc_6_probe_2,2,1
3204,student_59,kc_6,kc_6_probe_1,3,1
3205,student_59,kc_7,kc_7_probe_1,0,0
3206,student_59,kc_7,kc_7_probe_2,1,0
3207,student_59,kc_7,kc_7_probe_2,2,1
3208,student_59,kc_7,kc_7_probe_2,3,1
3209,student_59,kc_7,kc_7_probe_2,4,1
3210,student_59,kc_8,kc_8_probe_1,0,1
3211,student_59,kc_8,kc_8_probe_0,1,1
3212,student_59,kc_8,kc_8_probe_0,2,1
3213,student_59,kc_9,kc_9_probe_1,0,0
3214,student_59,kc_9,kc_9_probe_0,1,1
3215,student_59,kc_9,kc_9_probe_2,2,0
3216,student_59,kc_9,kc_9_probe_2,3,1
3217,student_59,kc_9,kc_9_probe_1,4,1
3218,student_60,kc_0,kc_0_probe_0,0,1
3219,student_60,kc_0,kc_0_probe_2,1,1
3220,student_60,kc_0,kc_0_probe_2,2,1
3221,student_60,kc_1,kc_1_probe_1,0,1
3222,student_60,kc_1,kc_1_probe_2,1,1
3223,student_60,kc_1,kc_1_probe_1,2,1
3224,student_60,kc_2,kc_2_probe_1,0,1
3225,student_60,kc_2,kc_2_probe_1,1,1
3226,student_60,kc_2,kc_2_probe_0,2,1
3227,student_60,kc_3,kc_3_probe_0,0,0
3228,student_60,kc_3,kc_3_probe_2,1,0
3229,student_60,kc_3,kc_3_probe_2,2,0
3230,student_60,kc_3,kc_3_probe_2,3,1
3231,student_60,kc_3,kc_3_probe_2,4,1
3232,student_60,kc_3,kc_3_probe_0,5,0
3233,student_60,kc_3,kc_3_probe_2,6,0
3234,student_60,kc_3,kc_3_probe_0,7,1
3235,student_60,kc_4,kc_4_probe_0,0,1
3236,student_60,kc_4,kc_4_probe_0,1,1
3237,student_60,kc_4,kc_4_probe_0,2,1
